,route_id,planned_start_time,predicted_end_time,timestamp,file,start_hour,time_delta,route_short_name,direction
70,2482,2019-04-02 11:10:00.000,2019-04-02 11:56:00.000,2019-04-02 12:00:28.886,siri_rt_data.2019-04-02.4.csv.gz,11:10:00,4.466666666666667,49,פתח תקווה -> תל אביב יפו
71,2482,2019-04-02 11:30:00.000,2019-04-02 12:16:00.000,2019-04-02 12:25:28.867,siri_rt_data.2019-04-02.5.csv.gz,11:30:00,9.466666666666667,49,פתח תקווה -> תל אביב יפו
72,2482,2019-04-02 11:50:00.000,2019-04-02 12:36:00.000,2019-04-02 12:45:33.605,siri_rt_data.2019-04-02.5.csv.gz,11:50:00,9.55,49,פתח תקווה -> תל אביב יפו
73,2482,2019-04-02 12:10:00.000,2019-04-02 12:57:00.000,2019-04-02 13:02:33.599,siri_rt_data.2019-04-02.5.csv.gz,12:10:00,5.55,49,פתח תקווה -> תל אביב יפו
74,2482,2019-04-02 12:30:00.000,2019-04-02 13:20:00.000,2019-04-02 13:31:33.551,siri_rt_data.2019-04-02.6.csv.gz,12:30:00,11.55,49,פתח תקווה -> תל אביב יפו
75,2482,2019-04-02 12:50:00.000,2019-04-02 13:41:00.000,2019-04-02 13:55:33.544,siri_rt_data.2019-04-02.6.csv.gz,12:50:00,14.55,49,פתח תקווה -> תל אביב יפו
76,2482,2019-04-02 13:10:00.000,2019-04-02 13:59:00.000,2019-04-02 14:08:33.508,siri_rt_data.2019-04-02.6.csv.gz,13:10:00,9.55,49,פתח תקווה -> תל אביב יפו
77,2482,2019-04-02 13:30:00.000,2019-04-02 14:17:00.000,2019-04-02 14:16:33.506,siri_rt_data.2019-04-02.6.csv.gz,13:30:00,-0.43333333333333335,49,פתח תקווה -> תל אביב יפו
78,2482,2019-04-02 13:50:00.000,2019-04-02 14:40:00.000,2019-04-02 14:42:33.405,siri_rt_data.2019-04-02.7.csv.gz,13:50:00,2.55,49,פתח תקווה -> תל אביב יפו
79,2482,2019-04-02 14:10:00.000,2019-04-02 14:59:00.000,2019-04-02 15:07:33.568,siri_rt_data.2019-04-02.7.csv.gz,14:10:00,8.55,49,פתח תקווה -> תל אביב יפו
80,2482,2019-04-02 14:30:00.000,2019-04-02 15:22:00.000,2019-04-02 15:37:33.507,siri_rt_data.2019-04-02.7.csv.gz,14:30:00,15.55,49,פתח תקווה -> תל אביב יפו
81,2482,2019-04-02 14:50:00.000,2019-04-02 15:44:00.000,2019-04-02 15:59:33.490,siri_rt_data.2019-04-02.8.csv.gz,14:50:00,15.55,49,פתח תקווה -> תל אביב יפו
82,2482,2019-04-02 15:10:00.000,2019-04-02 16:02:00.000,2019-04-02 16:18:34.096,siri_rt_data.2019-04-02.8.csv.gz,15:10:00,16.566666666666666,49,פתח תקווה -> תל אביב יפו
83,2482,2019-04-02 15:30:00.000,2019-04-02 16:27:00.000,2019-04-02 16:41:34.114,siri_rt_data.2019-04-02.8.csv.gz,15:30:00,14.566666666666666,49,פתח תקווה -> תל אביב יפו
84,2482,2019-04-02 15:50:00.000,2019-04-02 16:48:00.000,2019-04-02 17:05:35.147,siri_rt_data.2019-04-02.9.csv.gz,15:50:00,17.583333333333332,49,פתח תקווה -> תל אביב יפו
85,2482,2019-04-02 16:10:00.000,2019-04-02 17:02:00.000,2019-04-02 17:09:35.329,siri_rt_data.2019-04-02.9.csv.gz,16:10:00,7.583333333333333,49,פתח תקווה -> תל אביב יפו
86,2482,2019-04-02 16:30:00.000,2019-04-02 17:25:00.000,2019-04-02 17:39:35.408,siri_rt_data.2019-04-02.9.csv.gz,16:30:00,14.583333333333334,49,פתח תקווה -> תל אביב יפו
87,2482,2019-04-02 16:50:00.000,2019-04-02 17:42:00.000,2019-04-02 17:55:35.398,siri_rt_data.2019-04-02.9.csv.gz,16:50:00,13.583333333333334,49,פתח תקווה -> תל אביב יפו
88,2482,2019-04-02 17:10:00.000,2019-04-02 18:03:00.000,2019-04-02 18:13:35.354,siri_rt_data.2019-04-02.9.csv.gz,17:10:00,10.583333333333334,49,פתח תקווה -> תל אביב יפו
89,2482,2019-04-02 17:35:00.000,2019-04-02 18:27:00.000,2019-04-02 18:31:35.364,siri_rt_data.2019-04-02.9.csv.gz,17:35:00,4.583333333333333,49,פתח תקווה -> תל אביב יפו
90,2482,2019-04-02 18:00:00.000,2019-04-02 18:49:00.000,2019-04-02 18:48:35.324,siri_rt_data.2019-04-02.9.csv.gz,18:00:00,-0.4,49,פתח תקווה -> תל אביב יפו
91,2482,2019-04-02 18:30:00.000,2019-04-02 19:11:00.000,2019-04-02 19:09:35.340,siri_rt_data.2019-04-02.9.csv.gz,18:30:00,-1.4,49,פתח תקווה -> תל אביב יפו
92,2482,2019-04-02 19:00:00.000,2019-04-02 19:43:00.000,2019-04-02 19:50:35.211,siri_rt_data.2019-04-02.9.csv.gz,19:00:00,7.583333333333333,49,פתח תקווה -> תל אביב יפו
93,2482,2019-04-02 19:30:00.000,2019-04-02 20:13:00.000,2019-04-02 20:18:35.131,siri_rt_data.2019-04-02.9.csv.gz,19:30:00,5.583333333333333,49,פתח תקווה -> תל אביב יפו
94,2482,2019-04-02 20:00:00.000,2019-04-02 20:39:00.000,2019-04-02 20:45:35.080,siri_rt_data.2019-04-02.11.csv.gz,20:00:00,6.583333333333333,49,פתח תקווה -> תל אביב יפו
95,2482,2019-04-02 20:30:00.000,2019-04-02 21:08:00.000,2019-04-02 21:14:35.013,siri_rt_data.2019-04-02.11.csv.gz,20:30:00,6.583333333333333,49,פתח תקווה -> תל אביב יפו
96,2482,2019-04-02 21:00:00.000,2019-04-02 21:37:00.000,2019-04-02 21:35:34.948,siri_rt_data.2019-04-02.11.csv.gz,21:00:00,-1.4166666666666667,49,פתח תקווה -> תל אביב יפו
97,2482,2019-04-02 21:30:00.000,2019-04-02 22:07:00.000,2019-04-02 22:10:34.854,siri_rt_data.2019-04-02.12.csv.gz,21:30:00,3.566666666666667,49,פתח תקווה -> תל אביב יפו
98,2482,2019-04-03 05:40:00.000,2019-04-03 06:19:00.000,2019-04-03 06:19:14.097,siri_rt_data.2019-04-03.0.csv.gz,05:40:00,0.23333333333333334,49,פתח תקווה -> תל אביב יפו
99,2482,2019-04-03 05:55:00.000,2019-04-03 06:32:00.000,2019-04-03 06:32:17.318,siri_rt_data.2019-04-03.0.csv.gz,05:55:00,0.2833333333333333,49,פתח תקווה -> תל אביב יפו
100,2482,2019-04-03 06:10:00.000,2019-04-03 06:50:00.000,2019-04-03 06:54:20.799,siri_rt_data.2019-04-03.1.csv.gz,06:10:00,4.333333333333333,49,פתח תקווה -> תל אביב יפו
101,2482,2019-04-03 06:20:00.000,2019-04-03 06:55:00.000,2019-04-03 06:54:20.799,siri_rt_data.2019-04-03.1.csv.gz,06:20:00,-0.65,49,פתח תקווה -> תל אביב יפו
